,index,point,time,gametime,ash_points,ben_points,server,game_num,point_type
465,29,0,1591318500.784316,1591318212,13,17,0,12,0
466,30,1,1591318510.4155009,1591318212,14,17,1,12,0
467,31,1,1591318519.002976,1591318212,15,17,1,12,0
468,32,1,1591318530.2327383,1591318212,16,17,0,12,0
469,33,0,1591318537.7733006,1591318212,16,18,0,12,0
470,34,1,1591318555.7460592,1591318212,17,18,1,12,0
471,35,0,1591318574.6231117,1591318212,17,19,1,12,0
472,36,1,1591318583.930581,1591318212,18,19,0,12,0
473,37,0,1591318593.8010685,1591318212,18,20,0,12,0
474,38,1,1591318598.7939734,1591318212,19,20,1,12,0
475,39,1,1591318611.5677526,1591318212,20,20,1,12,0
476,40,0,1591318625.7153392,1591318212,20,21,0,12,0
477,41,0,1591318643.3171754,1591318212,20,22,1,12,0
478,0,0,1591318670.7551122,1591318656,0,1,1,13,1
479,1,0,1591318681.5299485,1591318656,0,2,1,13,0
480,2,1,1591318690.7758226,1591318656,1,2,0,13,0
481,3,0,1591318705.796935,1591318656,1,3,0,13,0
482,4,1,1591318713.4376395,1591318656,2,3,1,13,0
483,5,0,1591318735.9531064,1591318656,2,4,1,13,0
484,6,0,1591318738.935689,1591318656,2,5,0,13,0
485,7,0,1591318750.2765348,1591318656,2,6,0,13,0
486,8,0,1591318765.47694,1591318656,2,7,1,13,0
487,9,1,1591318772.550319,1591318656,3,7,1,13,0
488,10,1,1591318782.6090374,1591318656,4,7,0,13,0
489,11,1,1591318796.8276336,1591318656,5,7,0,13,0
490,12,0,1591318806.0545294,1591318656,5,8,1,13,0
491,13,0,1591318815.7076075,1591318656,5,9,1,13,0
492,14,1,1591318827.0514653,1591318656,6,9,0,13,0
493,15,0,1591318837.189611,1591318656,6,10,0,13,0
494,16,1,1591318846.8299785,1591318656,7,10,1,13,0
495,17,1,1591318854.477532,1591318656,8,10,1,13,0
496,18,0,1591318864.2086146,1591318656,8,11,0,13,0
497,19,0,1591318877.2775257,1591318656,8,12,0,13,0
498,20,0,1591318900.4983275,1591318656,8,13,1,13,0
499,21,0,1591318914.4717455,1591318656,8,14,1,13,0
500,22,1,1591318924.7803602,1591318656,9,14,0,13,0
501,23,1,1591318931.6967626,1591318656,10,14,0,13,0
502,24,1,1591318943.9718533,1591318656,11,14,1,13,0
503,25,0,1591318951.668659,1591318656,11,15,1,13,0
504,26,1,1591318972.2270808,1591318656,12,15,0,13,0
505,27,1,1591318980.0996969,1591318656,13,15,0,13,0
506,28,0,1591318995.3376453,1591318656,13,16,1,13,0
507,29,0,1591319006.4955184,1591318656,13,17,1,13,0
508,30,1,1591319013.635593,1591318656,14,17,0,13,0
509,31,1,1591319028.357699,1591318656,15,17,0,13,0
510,32,0,1591319035.914971,1591318656,15,18,1,13,0
511,33,0,1591319045.4789228,1591318656,15,19,1,13,0
512,34,0,1591319051.9861345,1591318656,15,20,0,13,0
513,35,1,1591319059.9528072,1591318656,16,20,0,13,0
514,36,0,1591319081.0913613,1591318656,16,21,1,13,0
515,0,0,1591401629.5334837,1591401570,0,1,0,14,1
516,1,1,1591401634.7710032,1591401570,1,1,0,14,0
517,2,1,1591401641.954383,1591401570,2,1,1,14,0
518,3,0,1591401654.1672056,1591401570,2,2,1,14,0
519,4,0,1591401664.5741932,1591401570,2,3,0,14,0
520,5,1,1591401672.3797457,1591401570,3,3,0,14,0
521,6,1,1591401684.20177,1591401570,4,3,1,14,0
522,7,0,1591401699.2222,1591401570,4,4,1,14,0
523,8,0,1591401708.4578762,1591401570,4,5,0,14,0
524,9,1,1591401714.8151078,1591401570,5,5,0,14,0
525,10,0,1591401722.6150386,1591401570,5,6,1,14,0
526,11,1,1591401735.8805144,1591401570,6,6,1,14,0
527,12,1,1591401742.649391,1591401570,7,6,0,14,0
528,13,1,1591401753.518249,1591401570,8,6,0,14,0
529,14,1,1591401758.9206371,1591401570,9,6,1,14,0
530,15,1,1591401769.2834072,1591401570,10,6,1,14,0
531,16,0,1591401789.13658,1591401570,10,7,0,14,0
532,17,0,1591401799.8141892,1591401570,10,8,0,14,0
533,18,1,1591401811.5412216,1591401570,11,8,1,14,0
534,19,0,1591401819.9822488,1591401570,11,9,1,14,0
535,20,0,1591401830.519954,1591401570,11,10,0,14,0
536,21,0,1591401838.3975797,1591401570,11,11,0,14,0
537,22,0,1591401855.2603872,1591401570,11,12,1,14,0
538,23,0,1591401866.270655,1591401570,11,13,1,14,0
539,24,1,1591401874.537986,1591401570,12,13,0,14,0
540,25,0,1591401886.9751577,1591401570,12,14,0,14,0
541,26,0,1591401900.4632444,1591401570,12,15,1,14,0
542,27,0,1591401912.0286894,1591401570,12,16,1,14,0
543,28,1,1591401920.6417642,1591401570,13,16,0,14,0
544,29,1,1591401929.1542988,1591401570,14,16,0,14,0
545,30,0,1591401942.9618912,1591401570,14,17,1,14,0
546,31,0,1591401955.2414885,1591401570,14,18,1,14,0
547,32,0,1591401966.4916832,1591401570,14,19,0,14,0
548,33,0,1591401975.404489,1591401570,14,20,0,14,0
549,34,1,1591401984.5697258,1591401570,15,20,1,14,0
550,35,0,1591401992.769498,1591401570,15,21,1,14,0
551,0,1,1591402022.8328466,1591402009,1,0,0,15,2
552,1,1,1591402031.8404224,1591402009,2,0,0,15,0
553,2,0,1591402047.603515,1591402009,2,1,1,15,0
554,3,1,1591402056.1247752,1591402009,3,1,1,15,0
555,4,1,1591402061.910616,1591402009,4,1,0,15,0
556,5,1,1591402071.1450808,1591402009,5,1,0,15,0
557,6,1,1591402083.8511055,1591402009,6,1,1,15,0
558,7,0,1591402094.7886631,1591402009,6,2,1,15,0
559,8,0,1591402104.6939948,1591402009,6,3,0,15,0
560,9,0,1591402115.7883358,1591402009,6,4,0,15,0
561,10,0,1591402128.4022236,1591402009,6,5,1,15,0
562,11,1,1591402136.0369058,1591402009,7,5,1,15,0
563,12,1,1591402159.74976,1591402009,8,5,0,15,0
564,13,0,1591402161.3748188,1591402009,8,6,0,15,0
565,14,0,1591402175.705346,1591402009,8,7,1,15,0
566,15,1,1591402185.8534698,1591402009,9,7,1,15,0
567,16,0,1591402192.2830653,1591402009,9,8,0,15,0
568,17,0,1591402213.5158277,1591402009,9,9,0,15,0
569,18,0,1591402228.2286758,1591402009,9,10,1,15,0
570,19,1,1591402235.9434114,1591402009,10,10,1,15,0
571,20,1,1591402261.4061172,1591402009,11,10,0,15,0
572,21,0,1591402262.6139996,1591402009,11,11,0,15,0
573,22,1,1591402274.106293,1591402009,12,11,1,15,0
574,23,0,1591402287.7365162,1591402009,12,12,1,15,0
575,24,1,1591402306.1421735,1591402009,13,12,0,15,0
576,25,1,1591402307.27721,1591402009,14,12,0,15,0
577,26,1,1591402316.4281337,1591402009,15,12,1,15,0
578,27,0,1591402326.5573738,1591402009,15,13,1,15,0
579,28,1,1591402334.3730755,1591402009,16,13,0,15,0
580,29,0,1591402344.4196124,1591402009,16,14,0,15,0
581,30,0,1591402370.908767,1591402009,16,15,1,15,0
582,31,1,1591402374.717905,1591402009,17,15,1,15,0
583,32,0,1591402385.8798885,1591402009,17,16,0,15,0
584,33,0,1591402392.3055742,1591402009,17,17,0,15,0
585,34,1,1591402402.5758843,1591402009,18,17,1,15,0
586,35,0,1591402412.6888545,1591402009,18,18,1,15,0
587,36,1,1591402424.7465065,1591402009,19,18,0,15,0
588,37,1,1591402433.0190833,1591402009,20,18,0,15,0
589,38,1,1591402443.8020256,1591402009,21,18,1,15,0
590,0,1,1591402481.7269135,1591402462,1,0,0,16,1
591,1,0,1591402489.6870506,1591402462,1,1,0,16,0
592,2,0,1591402500.7009485,1591402462,1,2,1,16,0
593,3,0,1591402508.0270724,1591402462,1,3,1,16,0
594,4,0,1591402521.3278477,1591402462,1,4,0,16,0
595,5,0,1591402528.3325593,1591402462,1,5,0,16,0
596,6,1,1591402547.7004912,1591402462,2,5,1,16,0
597,7,1,1591402548.7479951,1591402462,3,5,1,16,0
598,8,1,1591402562.4140253,1591402462,4,5,0,16,0
599,9,1,1591402576.4112322,1591402462,5,5,0,16,0
600,10,1,1591402596.878824,1591402462,6,5,1,16,0
601,11,1,1591402598.1790314,1591402462,7,5,1,16,0
602,12,1,1591402609.4321935,1591402462,8,5,0,16,0
603,13,0,1591402619.6400728,1591402462,8,6,0,16,0
604,14,1,1591402632.904036,1591402462,9,6,1,16,0
605,15,1,1591402638.29158,1591402462,10,6,1,16,0
606,16,1,1591402644.4821343,1591402462,11,6,0,16,0
607,17,0,1591402654.0372078,1591402462,11,7,0,16,0
608,18,0,1591402672.097793,1591402462,11,8,1,16,0
609,19,0,1591402673.1525884,1591402462,11,9,1,16,0
610,20,1,1591402681.4204931,1591402462,12,9,0,16,0
611,21,0,1591402692.6703432,1591402462,12,10,0,16,0
612,22,1,1591402702.232995,1591402462,13,10,1,16,0
613,23,1,1591402711.0745242,1591402462,14,10,1,16,0
614,24,1,1591402719.4252913,1591402462,15,10,0,16,0
615,25,1,1591402763.6614003,1591402462,16,10,0,16,0
616,26,1,1591402775.9617789,1591402462,17,10,1,16,0
617,27,1,1591402781.2612355,1591402462,18,10,1,16,0
618,28,1,1591402805.426698,1591402462,19,10,0,16,0
619,29,1,1591402806.4746914,1591402462,20,10,0,16,0
620,30,1,1591402819.8118887,1591402462,21,10,1,16,0
621,0,1,1591402853.4676108,1591402845,1,0,0,17,1
622,1,1,1591402861.59553,1591402845,2,0,0,17,0
623,2,1,1591402873.1762197,1591402845,3,0,1,17,0
624,3,1,1591402881.4561834,1591402845,4,0,1,17,0
625,4,0,1591402888.1383796,1591402845,4,1,0,17,0
626,5,1,1591402898.5162435,1591402845,5,1,0,17,0
627,6,0,1591402904.7011526,1591402845,5,2,1,17,0
628,7,0,1591402911.4568794,1591402845,5,3,1,17,0
629,8,0,1591402921.3576021,1591402845,5,4,0,17,0
630,9,1,1591402932.623995,1591402845,6,4,0,17,0
631,10,0,1591402942.3567216,1591402845,6,5,1,17,0
632,11,1,1591402947.7515883,1591402845,7,5,1,17,0
633,12,0,1591402959.4790885,1591402845,7,6,0,17,0
634,13,1,1591402971.3016806,1591402845,8,6,0,17,0
635,14,0,1591402982.23754,1591402845,8,7,1,17,0
636,15,1,1591402998.228641,1591402845,9,7,1,17,0
637,16,0,1591403007.307373,1591402845,9,8,0,17,0
638,17,0,1591403017.1225777,1591402845,9,9,0,17,0
639,18,0,1591403029.7480614,1591402845,9,10,1,17,0
640,19,0,1591403046.8653753,1591402845,9,11,1,17,0
641,20,0,1591403064.3809738,1591402845,9,12,0,17,0
642,21,1,1591403075.2286065,1591402845,10,12,0,17,0
643,22,0,1591403082.6250968,1591402845,10,13,1,17,0
644,23,0,1591403090.0292192,1591402845,10,14,1,17,0
645,24,1,1591403102.1539817,1591402845,11,14,0,17,0
646,25,1,1591403109.6252303,1591402845,12,14,0,17,0
647,26,1,1591403117.9800737,1591402845,13,14,1,17,0
648,27,1,1591403133.2998195,1591402845,14,14,1,17,0
649,28,0,1591403142.8596482,1591402845,14,15,0,17,0
650,29,1,1591403155.4023933,1591402845,15,15,0,17,0
651,30,0,1591403165.3550274,1591402845,15,16,1,17,0
652,31,0,1591403194.0830448,1591402845,15,17,1,17,0
653,32,0,1591403217.987963,1591402845,15,18,0,17,0
654,33,0,1591403234.1192737,1591402845,15,19,0,17,0
655,34,0,1591403245.7634048,1591402845,15,20,1,17,0
656,35,1,1591403252.191708,1591402845,16,20,1,17,0
657,36,0,1591403261.6717935,1591402845,16,21,0,17,0
658,0,1,1591403296.7083075,1591403287,1,0,1,18,1
659,1,1,1591403304.9025137,1591403287,2,0,1,18,0
660,2,1,1591403313.3426602,1591403287,3,0,0,18,0
661,3,1,1591403318.4130993,1591403287,4,0,0,18,0
662,4,1,1591403327.493271,1591403287,5,0,1,18,0
663,5,0,1591403334.6472824,1591403287,5,1,1,18,0
664,6,1,1591403361.7230625,1591403287,6,1,0,18,0
665,7,1,1591403363.2605453,1591403287,7,1,0,18,0
666,8,0,1591403370.330737,1591403287,7,2,1,18,0
667,9,0,1591403385.0209837,1591403287,7,3,1,18,0
668,10,0,1591403399.8033593,1591403287,7,4,0,18,0
669,11,1,1591403416.1972318,1591403287,8,4,0,18,0
670,12,1,1591403427.2861042,1591403287,9,4,1,18,0
671,13,1,1591403433.6366909,1591403287,10,4,1,18,0
672,14,0,1591403443.4421039,1591403287,10,5,0,18,0
673,15,0,1591403450.6751528,1591403287,10,6,0,18,0
674,16,1,1591403461.2819064,1591403287,11,6,1,18,0
675,17,1,1591403475.559107,1591403287,12,6,1,18,0
676,18,0,1591403497.725717,1591403287,12,7,0,18,0
677,19,1,1591403499.095111,1591403287,13,7,0,18,0
678,20,0,1591403521.8930078,1591403287,13,8,1,18,0
679,21,0,1591403531.7735732,1591403287,13,9,1,18,0
680,22,1,1591403539.405789,1591403287,14,9,0,18,0
681,23,1,1591403547.0283518,1591403287,15,9,0,18,0
682,24,1,1591403559.4661787,1591403287,16,9,1,18,0
683,25,0,1591403575.1967957,1591403287,16,10,1,18,0
684,26,0,1591403589.4007928,1591403287,16,11,0,18,0
685,27,0,1591403597.7693963,1591403287,16,12,0,18,0
686,28,0,1591403605.5720222,1591403287,16,13,1,18,0
687,29,0,1591403615.2045276,1591403287,16,14,1,18,0
688,30,1,1591403624.9918535,1591403287,17,14,0,18,0
689,31,1,1591403634.9323318,1591403287,18,14,0,18,0
690,32,1,1591403643.453774,1591403287,19,14,1,18,0
691,33,0,1591403655.6649725,1591403287,19,15,1,18,0
692,34,0,1591403664.8908913,1591403287,19,16,0,18,0
693,35,1,1591403677.6530583,1591403287,20,16,0,18,0
694,36,0,1591403685.36604,1591403287,20,17,1,18,0
695,37,1,1591403699.2544086,1591403287,21,17,1,18,0
696,0,1,1591403748.1893246,1591403735,1,0,1,19,1
697,1,1,1591403749.4314365,1591403735,2,0,1,19,0
698,2,0,1591403773.3752825,1591403735,2,1,0,19,0
699,3,1,1591403792.9849207,1591403735,3,1,0,19,0
700,4,0,1591403806.084814,1591403735,3,2,1,19,0
701,5,0,1591403811.7951605,1591403735,3,3,1,19,0
702,6,0,1591403827.057891,1591403735,3,4,0,19,0
703,7,1,1591403849.1616285,1591403735,4,4,0,19,0
704,8,0,1591403863.7028203,1591403735,4,5,1,19,0
705,9,1,1591403873.3472805,1591403735,5,5,1,19,0
706,10,1,1591403880.001303,1591403735,6,5,0,19,0
707,11,0,1591403889.8143346,1591403735,6,6,0,19,0
708,12,0,1591403897.2058778,1591403735,6,7,1,19,0
709,13,0,1591403904.6760933,1591403735,6,8,1,19,0
710,14,1,1591403925.1720283,1591403735,7,8,0,19,0
711,15,1,1591403930.5622473,1591403735,8,8,0,19,0
712,16,0,1591403945.0476835,1591403735,8,9,1,19,0
713,17,0,1591403951.577539,1591403735,8,10,1,19,0
714,18,0,1591403962.3449244,1591403735,8,11,0,19,0
715,19,1,1591403982.3331676,1591403735,9,11,0,19,0
716,20,0,1591403997.7502377,1591403735,9,12,1,19,0
717,21,1,1591404014.7929506,1591403735,10,12,1,19,0
718,22,0,1591404020.663527,1591403735,10,13,0,19,0
719,23,1,1591404031.175678,1591403735,11,13,0,19,0
720,24,0,1591404040.1684926,1591403735,11,14,1,19,0
721,25,0,1591404051.154191,1591403735,11,15,1,19,0
722,26,0,1591404061.7385967,1591403735,11,16,0,19,0
723,27,1,1591404068.081574,1591403735,12,16,0,19,0
724,28,0,1591404081.009193,1591403735,12,17,1,19,0
725,29,0,1591404087.596821,1591403735,12,18,1,19,0
726,30,0,1591404096.7520323,1591403735,12,19,0,19,0
727,31,1,1591404105.165151,1591403735,13,19,0,19,0
728,32,0,1591404125.4567716,1591403735,13,20,1,19,0
729,33,1,1591404131.4881053,1591403735,14,20,1,19,0
730,34,0,1591404147.1400368,1591403735,14,21,0,19,0
731,0,0,1591404187.3264515,1591404174,0,1,1,20,1
732,1,1,1591404201.0164876,1591404174,1,1,1,20,0
733,2,0,1591404208.5510457,1591404174,1,2,0,20,0
734,3,0,1591404215.7863803,1591404174,1,3,0,20,0
735,4,1,1591404227.67499,1591404174,2,3,1,20,0
736,5,0,1591404245.268491,1591404174,2,4,1,20,0
737,6,0,1591404257.8838968,1591404174,2,5,0,20,0
738,7,0,1591404267.8653758,1591404174,2,6,0,20,0
739,8,0,1591404275.9021204,1591404174,2,7,1,20,0
740,9,0,1591404284.109874,1591404174,2,8,1,20,0
741,10,0,1591404320.1402204,1591404174,2,9,0,20,0
742,11,1,1591404331.3173604,1591404174,3,9,0,20,0
743,12,0,1591404343.850715,1591404174,3,10,1,20,0
744,13,0,1591404353.7314084,1591404174,3,11,1,20,0
745,14,1,1591404363.6961193,1591404174,4,11,0,20,0
746,15,1,1591404369.16614,1591404174,5,11,0,20,0
747,16,0,1591404377.5289564,1591404174,5,12,1,20,0
748,17,0,1591404385.5745032,1591404174,5,13,1,20,0
749,18,1,1591404396.0268574,1591404174,6,13,0,20,0
750,19,0,1591404409.6712916,1591404174,6,14,0,20,0
751,20,0,1591404419.546634,1591404174,6,15,1,20,0
752,21,1,1591404430.1452124,1591404174,7,15,1,20,0
753,22,1,1591404441.9448943,1591404174,8,15,0,20,0
754,23,1,1591404461.2324133,1591404174,9,15,0,20,0
755,24,1,1591404469.2726038,1591404174,10,15,1,20,0
756,25,0,1591404478.8552902,1591404174,10,16,1,20,0
757,26,1,1591404484.955291,1591404174,11,16,0,20,0
758,27,1,1591404494.1955037,1591404174,12,16,0,20,0
759,28,0,1591404507.9168582,1591404174,12,17,1,20,0
760,29,0,1591404518.7454894,1591404174,12,18,1,20,0
761,30,1,1591404528.3007207,1591404174,13,18,0,20,0
762,31,0,1591404534.128208,1591404174,13,19,0,20,0
763,32,0,1591404543.6015055,1591404174,13,20,1,20,0
764,33,0,1591404557.0734823,1591404174,13,21,1,20,0
765,0,0,1591489967.6880054,1591489954,0,1,1,21,2
766,1,1,1591489974.2260437,1591489954,1,1,1,21,0
767,2,0,1591489987.8711145,1591489954,1,2,0,21,0
768,3,0,1591489999.4510543,1591489954,1,3,0,21,0
769,4,0,1591490007.478821,1591489954,1,4,1,21,0
770,5,0,1591490015.5668962,1591489954,1,5,1,21,0
771,6,0,1591490026.3272429,1591489954,1,6,0,21,0
772,7,0,1591490030.9871786,1591489954,1,7,0,21,0
773,8,0,1591490035.411307,1591489954,1,8,1,21,0
774,9,0,1591490049.3842375,1591489954,1,9,1,21,0
775,10,1,1591490054.774416,1591489954,2,9,0,21,0
776,11,1,1591490066.4973283,1591489954,3,9,0,21,0
777,12,1,1591490080.725352,1591489954,4,9,1,21,0
778,13,1,1591490090.7698345,1591489954,5,9,1,21,0
779,14,1,1591490110.6853282,1591489954,6,9,0,21,0
780,15,1,1591490125.9537787,1591489954,7,9,0,21,0
781,16,0,1591490139.9340441,1591489954,7,10,1,21,0
782,17,0,1591490149.0084653,1591489954,7,11,1,21,0
783,18,0,1591490157.0410872,1591489954,7,12,0,21,0
784,19,1,1591490169.3111267,1591489954,8,12,0,21,0
785,20,1,1591490178.3793175,1591489954,9,12,1,21,0
786,21,0,1591490192.9099185,1591489954,9,13,1,21,0
787,22,1,1591490205.5091224,1591489954,10,13,0,21,0
788,23,0,1591490222.6068494,1591489954,10,14,0,21,0
789,24,0,1591490236.8896165,1591489954,10,15,1,21,0
790,25,0,1591490246.199882,1591489954,10,16,1,21,0
791,26,0,1591490260.730769,1591489954,10,17,0,21,0
792,27,1,1591490269.560389,1591489954,11,17,0,21,0
793,28,1,1591490275.415,1591489954,12,17,1,21,0
794,29,1,1591490282.1574273,1591489954,13,17,1,21,0
795,30,0,1591490295.2314231,1591489954,13,18,0,21,0
796,31,0,1591490313.288344,1591489954,13,19,0,21,0
797,32,0,1591490318.2733624,1591489954,13,20,1,21,0
798,33,1,1591490324.943629,1591489954,14,20,1,21,0
799,34,1,1591490332.7283692,1591489954,15,20,0,21,0
800,35,1,1591490340.1968272,1591489954,16,20,0,21,0
801,36,0,1591490350.3833308,1591489954,16,21,1,21,0
802,0,1,1591490386.8642504,1591490367,1,0,0,22,1
803,1,0,1591490388.2363293,1591490367,1,1,0,22,0
804,2,0,1591490412.8145432,1591490367,1,2,1,22,0
805,3,0,1591490414.024896,1591490367,1,3,1,22,0
806,4,0,1591490434.440058,1591490367,1,4,0,22,0
807,5,1,1591490439.500882,1591490367,2,4,0,22,0
808,6,1,1591490452.357876,1591490367,3,4,1,22,0
809,7,1,1591490463.208117,1591490367,4,4,1,22,0
810,8,0,1591490469.3899086,1591490367,4,5,0,22,0
811,9,1,1591490482.5706685,1591490367,5,5,0,22,0
812,10,1,1591490493.180837,1591490367,6,5,1,22,0
813,11,1,1591490501.4686272,1591490367,7,5,1,22,0
814,12,1,1591490511.3599663,1591490367,8,5,0,22,0
815,13,0,1591490521.1686044,1591490367,8,6,0,22,0
816,14,0,1591490529.8561475,1591490367,8,7,1,22,0
817,15,0,1591490541.9069657,1591490367,8,8,1,22,0
818,16,1,1591490552.121021,1591490367,9,8,0,22,0
819,17,1,1591490564.4260762,1591490367,10,8,0,22,0
820,18,0,1591490579.215296,1591490367,10,9,1,22,0
821,19,1,1591490587.8160899,1591490367,11,9,1,22,0
822,20,0,1591490598.4051285,1591490367,11,10,0,22,0
823,21,0,1591490612.5379486,1591490367,11,11,0,22,0
824,22,0,1591490621.1954677,1591490367,11,12,1,22,0
825,23,0,1591490631.6979556,1591490367,11,13,1,22,0
826,24,1,1591490640.2055619,1591490367,12,13,0,22,0
827,25,1,1591490665.7310894,1591490367,13,13,0,22,0
828,26,1,1591490675.5987377,1591490367,14,13,1,22,0
829,27,1,1591490692.2362823,1591490367,15,13,1,22,0
830,28,0,1591490706.041316,1591490367,15,14,0,22,0
831,29,0,1591490717.0368254,1591490367,15,15,0,22,0
832,30,0,1591490730.428759,1591490367,15,16,1,22,0
833,31,0,1591490744.958849,1591490367,15,17,1,22,0
834,32,0,1591490752.1094184,1591490367,15,18,0,22,0
835,33,1,1591490760.5357223,1591490367,16,18,0,22,0
836,34,0,1591490771.5321217,1591490367,16,19,1,22,0
837,35,0,1591490782.4502041,1591490367,16,20,1,22,0
838,36,1,1591490792.6589,1591490367,17,20,0,22,0
839,37,1,1591490802.298078,1591490367,18,20,0,22,0
840,38,1,1591490814.1853607,1591490367,19,20,1,22,0
841,39,1,1591490827.6791365,1591490367,20,20,1,22,0
842,40,1,1591490841.7507703,1591490367,21,20,0,22,0
843,41,0,1591490853.236075,1591490367,21,21,1,22,0
844,42,1,1591490868.6492496,1591490367,22,21,0,22,0
845,43,0,1591490879.0845087,1591490367,22,22,1,22,0
846,44,0,1591490889.5343454,1591490367,22,23,0,22,0
847,45,1,1591490896.0400524,1591490367,23,23,1,22,0
848,46,0,1591490908.644512,1591490367,23,24,0,22,0
849,47,1,1591490918.8595695,1591490367,24,24,1,22,0
850,48,0,1591490931.8671935,1591490367,24,25,0,22,0
851,49,1,1591490942.4804318,1591490367,25,25,1,22,0
852,50,0,1591490948.5104434,1591490367,25,26,0,22,0
853,51,1,1591490965.0574906,1591490367,26,26,1,22,0
854,52,0,1591490976.6306112,1591490367,26,27,0,22,0
855,53,1,1591490987.630302,1591490367,27,27,1,22,0
856,54,0,1591490997.355482,1591490367,27,28,0,22,0
857,55,1,1591491017.4410186,1591490367,28,28,1,22,0
858,56,1,1591491026.193477,1591490367,29,28,0,22,0
859,57,0,1591491039.3670473,1591490367,29,29,1,22,0
860,58,1,1591491055.9218798,1591490367,30,29,0,22,0
861,59,0,1591491070.1715457,1591490367,30,30,1,22,0
862,60,1,1591491079.6542706,1591490367,31,30,0,22,0
863,61,0,1591491096.5948713,1591490367,31,31,1,22,0
864,62,1,1591491104.9468024,1591490367,32,31,0,22,0
865,63,0,1591491129.0850556,1591490367,32,32,1,22,0
866,64,0,1591491141.69775,1591490367,32,33,0,22,0
867,65,0,1591491153.2578025,1591490367,32,34,1,22,0
868,0,0,1591491182.6016624,1591491170,0,1,0,23,1
869,1,0,1591491189.1063762,1591491170,0,2,0,23,0
870,2,1,1591491200.2943108,1591491170,1,2,1,23,0
871,3,1,1591491209.3659654,1591491170,2,2,1,23,0
872,4,0,1591491219.5712929,1591491170,2,3,0,23,0
873,5,0,1591491231.6248853,1591491170,2,4,0,23,0
874,6,1,1591491240.9615421,1591491170,3,4,1,23,0
875,7,1,1591491258.6068044,1591491170,4,4,1,23,0
876,8,1,1591491267.9354033,1591491170,5,4,0,23,0
877,9,0,1591491272.919949,1591491170,5,5,0,23,0
878,10,1,1591491282.4053018,1591491170,6,5,1,23,0
879,11,1,1591491292.2096782,1591491170,7,5,1,23,0
880,12,1,1591491299.850312,1591491170,8,5,0,23,0
881,13,1,1591491319.5556333,1591491170,9,5,0,23,0
882,14,1,1591491327.038233,1591491170,10,5,1,23,0
883,15,1,1591491336.5963242,1591491170,11,5,1,23,0
884,16,0,1591491343.2558222,1591491170,11,6,0,23,0
885,17,1,1591491356.411218,1591491170,12,6,0,23,0
886,18,0,1591491362.8410838,1591491170,12,7,1,23,0
887,19,1,1591491376.731501,1591491170,13,7,1,23,0
888,20,0,1591491383.5542982,1591491170,13,8,0,23,0
889,21,1,1591491391.1883266,1591491170,14,8,0,23,0
890,22,1,1591491402.926761,1591491170,15,8,1,23,0
891,23,1,1591491415.1271627,1591491170,16,8,1,23,0
892,24,1,1591491422.3649883,1591491170,17,8,0,23,0
893,25,1,1591491433.3704512,1591491170,18,8,0,23,0
894,26,0,1591491444.3748684,1591491170,18,9,1,23,0
895,27,0,1591491477.3052828,1591491170,18,10,1,23,0
896,28,1,1591491486.77841,1591491170,19,10,0,23,0
897,29,1,1591491500.1857913,1591491170,20,10,0,23,0
898,30,1,1591491511.6610727,1591491170,21,10,1,23,0
899,0,1,1591491539.060954,1591491529,1,0,0,24,1
